os,vendedor,carne,linha_origem,tabela_tipo,aba_origem,valores_brutos,data_movimento,loja_celula,loja_arquivo,arquivo_origem,os_numero
671,LUANA,Não,18,OS_ENTREGUES_DIA,17,"[671, 'LUANA', 'Não']",2024-05-17 00:00:00,,perus,mai_24.xlsx,671
683,LUANA,Não,15,OS_ENTREGUES_DIA,18,"[683, 'LUANA', 'Não']",2024-05-18 00:00:00,,perus,mai_24.xlsx,683
665,LUANA,Não,16,OS_ENTREGUES_DIA,18,"[665, 'LUANA', 'Não']",2024-05-18 00:00:00,,perus,mai_24.xlsx,665
679,LUANA ,Não,15,OS_ENTREGUES_DIA,21,"[679, 'LUANA ', 'Não']",2024-05-21 00:00:00,,perus,mai_24.xlsx,679
674,LUANA ,Não,16,OS_ENTREGUES_DIA,21,"[674, 'LUANA ', 'Não']",2024-05-21 00:00:00,,perus,mai_24.xlsx,674
675,LUANA ,Não,17,OS_ENTREGUES_DIA,21,"[675, 'LUANA ', 'Não']",2024-05-21 00:00:00,,perus,mai_24.xlsx,675
673,LUANA,Não,15,OS_ENTREGUES_DIA,23,"[673, 'LUANA', 'Não']",2024-05-23 00:00:00,,perus,mai_24.xlsx,673
695,LUANA,Não,15,OS_ENTREGUES_DIA,25,"[695, 'LUANA', 'Não']",2024-05-25 00:00:00,,perus,mai_24.xlsx,695
678,LUANA,Não,16,OS_ENTREGUES_DIA,25,"[678, 'LUANA', 'Não']",2024-05-25 00:00:00,,perus,mai_24.xlsx,678
694,LUANA,Não,15,OS_ENTREGUES_DIA,28,"[694, 'LUANA', 'Não']",2024-05-28 00:00:00,,perus,mai_24.xlsx,694
696,LUANA,Não,16,OS_ENTREGUES_DIA,28,"[696, 'LUANA', 'Não']",2024-05-28 00:00:00,,perus,mai_24.xlsx,696
684,LUANA,Não,17,OS_ENTREGUES_DIA,28,"[684, 'LUANA', 'Não']",2024-05-28 00:00:00,,perus,mai_24.xlsx,684
703,Luana,Não,18,OS_ENTREGUES_DIA,28,"[703, 'Luana', 'Não']",2024-05-28 00:00:00,,perus,mai_24.xlsx,703
687,LUANA,Não,15,OS_ENTREGUES_DIA,31,"[687, 'LUANA', 'Não']",  ,,perus,mai_24.xlsx,687
590,WEVILLY,Não,15,OS_ENTREGUES_DIA,1,"[590, 'WEVILLY', 'Não']",2024-03-01 00:00:00,,perus,mar_24.xlsx,590
611,WEVILLY,Não,15,OS_ENTREGUES_DIA,2,"[611, 'WEVILLY', 'Não']",2024-03-02 00:00:00,,perus,mar_24.xlsx,611
600,WEVILLY,Não,15,OS_ENTREGUES_DIA,4,"[600, 'WEVILLY', 'Não']",2024-03-04 00:00:00,,perus,mar_24.xlsx,600
613,WEVILLY,Não,16,OS_ENTREGUES_DIA,4,"[613, 'WEVILLY', 'Não']",2024-03-04 00:00:00,,perus,mar_24.xlsx,613
601,WEVILLY,Não,15,OS_ENTREGUES_DIA,8,"[601, 'WEVILLY', 'Não']",2024-03-08 00:00:00,,perus,mar_24.xlsx,601
606,WEVILLY,Não,16,OS_ENTREGUES_DIA,8,"[606, 'WEVILLY', 'Não']",2024-03-08 00:00:00,,perus,mar_24.xlsx,606
617,Wevilly,Não,15,OS_ENTREGUES_DIA,12,"[617, 'Wevilly', 'Não']",2024-03-12 00:00:00,,perus,mar_24.xlsx,617
621,WEVILLY,Não,15,OS_ENTREGUES_DIA,16,"[621, 'WEVILLY', 'Não']",2024-03-16 00:00:00,,perus,mar_24.xlsx,621
619,WEVILLY,Não,15,OS_ENTREGUES_DIA,25,"[619, 'WEVILLY', 'Não']",2024-03-25 00:00:00,,perus,mar_24.xlsx,619
623,WEVILLY,Não,16,OS_ENTREGUES_DIA,25,"[623, 'WEVILLY', 'Não']",2024-03-25 00:00:00,,perus,mar_24.xlsx,623
477,Érika,Não,15,OS_ENTREGUES_DIA,1,"[477, 'Érika', 'Não']",2023-11-01 00:00:00,,perus,nov_23.xlsx,477
478,Érika,Não,16,OS_ENTREGUES_DIA,1,"[478, 'Érika', 'Não']",2023-11-01 00:00:00,,perus,nov_23.xlsx,478
463,Érika,Não,15,OS_ENTREGUES_DIA,3,"[463, 'Érika', 'Não']",2023-11-03 00:00:00,,perus,nov_23.xlsx,463
506,William,Não,16,OS_ENTREGUES_DIA,3,"[506, 'William', 'Não']",2023-11-03 00:00:00,,perus,nov_23.xlsx,506
456,Erika,Não,16,OS_ENTREGUES_DIA,4,"[456, 'Erika', 'Não']",2023-11-04 00:00:00,,perus,nov_23.xlsx,456
462,Taty/Erika,Não,17,OS_ENTREGUES_DIA,4,"[462, 'Taty/Erika', 'Não']",2023-11-04 00:00:00,,perus,nov_23.xlsx,462
489,Taty,Não,18,OS_ENTREGUES_DIA,4,"[489, 'Taty', 'Não']",2023-11-04 00:00:00,,perus,nov_23.xlsx,489
487,Taty,Não,15,OS_ENTREGUES_DIA,6,"[487, 'Taty', 'Não']",2023-11-06 00:00:00,,perus,nov_23.xlsx,487
490,Taty,Não,16,OS_ENTREGUES_DIA,6,"[490, 'Taty', 'Não']",2023-11-06 00:00:00,,perus,nov_23.xlsx,490
506,William,Não,15,OS_ENTREGUES_DIA,7,"[506, 'William', 'Não']",2023-11-07 00:00:00,,perus,nov_23.xlsx,506
484,Joana,Não,15,OS_ENTREGUES_DIA,8,"[484, 'Joana', 'Não']",2023-11-08 00:00:00,,perus,nov_23.xlsx,484
465,Érika,Sim,15,OS_ENTREGUES_DIA,10,"[465, 'Érika', 'Sim']",2023-11-10 00:00:00,,perus,nov_23.xlsx,465
504,William,Não,15,OS_ENTREGUES_DIA,11,"[504, 'William', 'Não']",2023-11-11 00:00:00,,perus,nov_23.xlsx,504
498,Érika,Não,15,OS_ENTREGUES_DIA,13,"[498, 'Érika', 'Não']",2023-11-13 00:00:00,,perus,nov_23.xlsx,498
512,Érika,Não,15,OS_ENTREGUES_DIA,14,"[512, 'Érika', 'Não']",2023-11-14 00:00:00,,perus,nov_23.xlsx,512
492,Taty,Não,16,OS_ENTREGUES_DIA,14,"[492, 'Taty', 'Não']",2023-11-14 00:00:00,,perus,nov_23.xlsx,492
494,Taty,Não,17,OS_ENTREGUES_DIA,14,"[494, 'Taty', 'Não']",2023-11-14 00:00:00,,perus,nov_23.xlsx,494
513,SAMUEL,Não,15,OS_ENTREGUES_DIA,16,"[513, 'SAMUEL', 'Não']",2023-11-16 00:00:00,,perus,nov_23.xlsx,513
474,TATY,Sim,16,OS_ENTREGUES_DIA,16,"[474, 'TATY', 'Sim']",2023-11-16 00:00:00,,perus,nov_23.xlsx,474
475,TATY,Sim,17,OS_ENTREGUES_DIA,16,"[475, 'TATY', 'Sim']",2023-11-16 00:00:00,,perus,nov_23.xlsx,475
509,ÉRIKA,Não,15,OS_ENTREGUES_DIA,18,"[509, 'ÉRIKA', 'Não']",2023-11-18 00:00:00,,perus,nov_23.xlsx,509
485,TATY,Não,16,OS_ENTREGUES_DIA,18,"[485, 'TATY', 'Não']",2023-11-18 00:00:00,,perus,nov_23.xlsx,485
519,ÉRIKA,Não,17,OS_ENTREGUES_DIA,18,"[519, 'ÉRIKA', 'Não']",2023-11-18 00:00:00,,perus,nov_23.xlsx,519
520,ÉRIKA,Não,18,OS_ENTREGUES_DIA,18,"[520, 'ÉRIKA', 'Não']",2023-11-18 00:00:00,,perus,nov_23.xlsx,520
511,SAMUEL,Não,19,OS_ENTREGUES_DIA,18,"[511, 'SAMUEL', 'Não']",2023-11-18 00:00:00,,perus,nov_23.xlsx,511
497,ÉRIKA,Não,15,OS_ENTREGUES_DIA,21,"[497, 'ÉRIKA', 'Não']",2023-11-21 00:00:00,,perus,nov_23.xlsx,497
483,JOANA,Não,15,OS_ENTREGUES_DIA,22,"[483, 'JOANA', 'Não']",2023-11-22 00:00:00,,perus,nov_23.xlsx,483
480,ÉRIKA,Sim,16,OS_ENTREGUES_DIA,22,"[480, 'ÉRIKA', 'Sim']",2023-11-22 00:00:00,,perus,nov_23.xlsx,480
493,TATY,Não,15,OS_ENTREGUES_DIA,23,"[493, 'TATY', 'Não']",2023-11-23 00:00:00,,perus,nov_23.xlsx,493
495,JOANA,Não,16,OS_ENTREGUES_DIA,23,"[495, 'JOANA', 'Não']",2023-11-23 00:00:00,,perus,nov_23.xlsx,495
501,ÉRIKA,Não,15,OS_ENTREGUES_DIA,25,"[501, 'ÉRIKA', 'Não']",2023-11-25 00:00:00,,perus,nov_23.xlsx,501
516,ÉRIKA,Não,16,OS_ENTREGUES_DIA,25,"[516, 'ÉRIKA', 'Não']",2023-11-25 00:00:00,,perus,nov_23.xlsx,516
522,TATY,Sim,17,OS_ENTREGUES_DIA,25,"[522, 'TATY', 'Sim']",2023-11-25 00:00:00,,perus,nov_23.xlsx,522
524,TATY,Sim,18,OS_ENTREGUES_DIA,25,"[524, 'TATY', 'Sim']",2023-11-25 00:00:00,,perus,nov_23.xlsx,524
525,ANA,Não,15,OS_ENTREGUES_DIA,27,"[525, 'ANA', 'Não']",2023-11-27 00:00:00,,perus,nov_23.xlsx,525
529,ÉRIKA,Não,15,OS_ENTREGUES_DIA,29,"[529, 'ÉRIKA', 'Não']",2023-11-29 00:00:00,,perus,nov_23.xlsx,529
500,ÉRIKA,Não,16,OS_ENTREGUES_DIA,29,"[500, 'ÉRIKA', 'Não']",2023-11-29 00:00:00,,perus,nov_23.xlsx,500
479,ÉRIKA,Não,15,OS_ENTREGUES_DIA,30,"[479, 'ÉRIKA', 'Não']",2023-11-30 00:00:00,,perus,nov_23.xlsx,479
6805,TATY,Não,15,OS_ENTREGUES_DIA,1,"[6805, 'TATY', 'Não']",2024-11-01 00:00:00,,perus,nov_24.xlsx,6805
6914,TATY,Não,16,OS_ENTREGUES_DIA,1,"[6914, 'TATY', 'Não']",2024-11-01 00:00:00,,perus,nov_24.xlsx,6914
6928,LUANA,Não,17,OS_ENTREGUES_DIA,1,"[6928, 'LUANA', 'Não']",2024-11-01 00:00:00,,perus,nov_24.xlsx,6928
6926,LUANA,Não,15,OS_ENTREGUES_DIA,2,"[6926, 'LUANA', 'Não']",2024-11-02 00:00:00,,perus,nov_24.xlsx,6926
6927,LUANA,Não,16,OS_ENTREGUES_DIA,2,"[6927, 'LUANA', 'Não']",2024-11-02 00:00:00,,perus,nov_24.xlsx,6927
6931,LUANA,NÃO,15,OS_ENTREGUES_DIA,5,"[6931, 'LUANA', 'NÃO']",2024-11-05 00:00:00,,perus,nov_24.xlsx,6931
6936,LUANA,NÃO,16,OS_ENTREGUES_DIA,5,"[6936, 'LUANA', 'NÃO']",2024-11-05 00:00:00,,perus,nov_24.xlsx,6936
6865,LUANA,Sim,15,OS_ENTREGUES_DIA,6,"[6865, 'LUANA', 'Sim']",2024-11-06 00:00:00,,perus,nov_24.xlsx,6865
775,ROGÉRIO,Sim,15,OS_ENTREGUES_DIA,9,"[775, 'ROGÉRIO', 'Sim']",2024-11-09 00:00:00,,perus,nov_24.xlsx,775
6940,LUANA,Não,15,OS_ENTREGUES_DIA,12,"[6940, 'LUANA', 'Não']",2024-11-12 00:00:00,,perus,nov_24.xlsx,6940
6939,LUANA,Não,16,OS_ENTREGUES_DIA,12,"[6939, 'LUANA', 'Não']",2024-11-12 00:00:00,,perus,nov_24.xlsx,6939
6937,LUANA,Não,15,OS_ENTREGUES_DIA,13,"[6937, 'LUANA', 'Não']",2024-11-13 00:00:00,,perus,nov_24.xlsx,6937
6912,LARISSA,Sim,15,OS_ENTREGUES_DIA,18,"[6912, 'LARISSA', 'Sim']",2024-11-18 00:00:00,,perus,nov_24.xlsx,6912
6929,LUANA,Não,15,OS_ENTREGUES_DIA,22,"[6929, 'LUANA', 'Não']",2024-11-22 00:00:00,,perus,nov_24.xlsx,6929
6947,LUANA,Não,15,OS_ENTREGUES_DIA,25,"[6947, 'LUANA', 'Não']",2024-11-25 00:00:00,,perus,nov_24.xlsx,6947
6924,LUANA,Não,15,OS_ENTREGUES_DIA,26,"[6924, 'LUANA', 'Não']",2024-11-26 00:00:00,,perus,nov_24.xlsx,6924
6944,LUANA,Não,15,OS_ENTREGUES_DIA,29,"[6944, 'LUANA', 'Não']",2024-11-29 00:00:00,,perus,nov_24.xlsx,6944
427,TATY,Não,15,OS_ENTREGUES_DIA,2,"[427, 'TATY', 'Não']",2023-10-02 00:00:00,,perus,out_23.xlsx,427
429,ARIANI,Sim,15,OS_ENTREGUES_DIA,3,"[429, 'ARIANI', 'Sim']",2023-10-03 00:00:00,,perus,out_23.xlsx,429
426,TATY,Não,16,OS_ENTREGUES_DIA,3,"[426, 'TATY', 'Não']",2023-10-03 00:00:00,,perus,out_23.xlsx,426
437,ÉRIKA,Não,15,OS_ENTREGUES_DIA,5,"[437, 'ÉRIKA', 'Não']",2023-10-05 00:00:00,,perus,out_23.xlsx,437
431,ARIANI,Não,16,OS_ENTREGUES_DIA,5,"[431, 'ARIANI', 'Não']",2023-10-05 00:00:00,,perus,out_23.xlsx,431
413,TATY,Não,15,OS_ENTREGUES_DIA,7,"[413, 'TATY', 'Não']",2023-10-07 00:00:00,,perus,out_23.xlsx,413
448,ÉRIKA,Não,16,OS_ENTREGUES_DIA,7,"[448, 'ÉRIKA', 'Não']",2023-10-07 00:00:00,,perus,out_23.xlsx,448
445,ÉRIKA,Não,17,OS_ENTREGUES_DIA,7,"[445, 'ÉRIKA', 'Não']",2023-10-07 00:00:00,,perus,out_23.xlsx,445
422,ARIANI,Sim,18,OS_ENTREGUES_DIA,7,"[422, 'ARIANI', 'Sim']",2023-10-07 00:00:00,,perus,out_23.xlsx,422
449,ÉRIKA,Não,15,OS_ENTREGUES_DIA,9,"[449, 'ÉRIKA', 'Não']",2023-10-09 00:00:00,,perus,out_23.xlsx,449
446,LARISSA,Não,16,OS_ENTREGUES_DIA,9,"[446, 'LARISSA', 'Não']",2023-10-09 00:00:00,,perus,out_23.xlsx,446
441,ÉRIKA,Não,15,OS_ENTREGUES_DIA,11,"[441, 'ÉRIKA', 'Não']",2023-10-11 00:00:00,,perus,out_23.xlsx,441
403,ARIANI,Não,16,OS_ENTREGUES_DIA,11,"[403, 'ARIANI', 'Não']",2023-10-11 00:00:00,,perus,out_23.xlsx,403
415,TATY,Não,15,OS_ENTREGUES_DIA,14,"[415, 'TATY', 'Não']",2023-10-14 00:00:00,,perus,out_23.xlsx,415
435,ARIANI,Sim,16,OS_ENTREGUES_DIA,14,"[435, 'ARIANI', 'Sim']",2023-10-14 00:00:00,,perus,out_23.xlsx,435
440,ÉRIKA,Não,15,OS_ENTREGUES_DIA,16,"[440, 'ÉRIKA', 'Não']",2023-10-16 00:00:00,,perus,out_23.xlsx,440
433,TATY,Não,16,OS_ENTREGUES_DIA,16,"[433, 'TATY', 'Não']",2023-10-16 00:00:00,,perus,out_23.xlsx,433
451,ÉRIKA,Não,17,OS_ENTREGUES_DIA,16,"[451, 'ÉRIKA', 'Não']",2023-10-16 00:00:00,,perus,out_23.xlsx,451
432,ARIANI,Sim,15,OS_ENTREGUES_DIA,17,"[432, 'ARIANI', 'Sim']",2023-10-17 00:00:00,,perus,out_23.xlsx,432
466,ÉRIKA,Sim,15,OS_ENTREGUES_DIA,19,"[466, 'ÉRIKA', 'Sim']",2023-10-19 00:00:00,,perus,out_23.xlsx,466
476,ÉRIKA,Não,15,OS_ENTREGUES_DIA,20,"[476, 'ÉRIKA', 'Não']",2023-10-20 00:00:00,,perus,out_23.xlsx,476
461,ÉRIKA,Não,15,OS_ENTREGUES_DIA,21,"[461, 'ÉRIKA', 'Não']",2023-10-21 00:00:00,,perus,out_23.xlsx,461
459,TATY,Não,16,OS_ENTREGUES_DIA,21,"[459, 'TATY', 'Não']",2023-10-21 00:00:00,,perus,out_23.xlsx,459
460,TATY,Não,17,OS_ENTREGUES_DIA,21,"[460, 'TATY', 'Não']",2023-10-21 00:00:00,,perus,out_23.xlsx,460
458,ÉRIKA,Não,18,OS_ENTREGUES_DIA,21,"[458, 'ÉRIKA', 'Não']",2023-10-21 00:00:00,,perus,out_23.xlsx,458
454,ÉRIKA,Sim,15,OS_ENTREGUES_DIA,23,"[454, 'ÉRIKA', 'Sim']",2023-10-23 00:00:00,,perus,out_23.xlsx,454
444,ÉRIKA,Não,15,OS_ENTREGUES_DIA,24,"[444, 'ÉRIKA', 'Não']",2023-10-24 00:00:00,,perus,out_23.xlsx,444
157,MARIA,Sim,15,OS_ENTREGUES_DIA,25,"[157, 'MARIA', 'Sim']",2023-10-25 00:00:00,,perus,out_23.xlsx,157
450,ÉRIKA,Não,16,OS_ENTREGUES_DIA,25,"[450, 'ÉRIKA', 'Não']",2023-10-25 00:00:00,,perus,out_23.xlsx,450
468,ÉRIKA,Não,15,OS_ENTREGUES_DIA,26,"[468, 'ÉRIKA', 'Não']",2023-10-26 00:00:00,,perus,out_23.xlsx,468
455,ÉRIKA,Não,16,OS_ENTREGUES_DIA,26,"[455, 'ÉRIKA', 'Não']",2023-10-26 00:00:00,,perus,out_23.xlsx,455
471,TATY,Sim,15,OS_ENTREGUES_DIA,28,"[471, 'TATY', 'Sim']",2023-10-28 00:00:00,,perus,out_23.xlsx,471
472,TATY,Não,16,OS_ENTREGUES_DIA,28,"[472, 'TATY', 'Não']",2023-10-28 00:00:00,,perus,out_23.xlsx,472
473,ANA,Sim,15,OS_ENTREGUES_DIA,30,"[473, 'ANA', 'Sim']",2023-10-30 00:00:00,,perus,out_23.xlsx,473
436,ÉRIKA,Não,15,OS_ENTREGUES_DIA,31,"[436, 'ÉRIKA', 'Não']",2023-10-31 00:00:00,,perus,out_23.xlsx,436
467,ÉRIKA,Não,16,OS_ENTREGUES_DIA,31,"[467, 'ÉRIKA', 'Não']",2023-10-31 00:00:00,,perus,out_23.xlsx,467
452,TATY,Não,17,OS_ENTREGUES_DIA,31,"[452, 'TATY', 'Não']",2023-10-31 00:00:00,,perus,out_23.xlsx,452
488,TATY,Não,18,OS_ENTREGUES_DIA,31,"[488, 'TATY', 'Não']",2023-10-31 00:00:00,,perus,out_23.xlsx,488
486,TATY,Não,19,OS_ENTREGUES_DIA,31,"[486, 'TATY', 'Não']",2023-10-31 00:00:00,,perus,out_23.xlsx,486
443,ÉRIKA,Não,20,OS_ENTREGUES_DIA,31,"[443, 'ÉRIKA', 'Não']",2023-10-31 00:00:00,,perus,out_23.xlsx,443
496,ÉRIKA,Não,21,OS_ENTREGUES_DIA,31,"[496, 'ÉRIKA', 'Não']",2023-10-31 00:00:00,,perus,out_23.xlsx,496
6887,LUANA,Não,15,OS_ENTREGUES_DIA,7,"[6887, 'LUANA', 'Não']",2024-10-07 00:00:00,,perus,out_24.xlsx,6887
6904,LUANA,Não,15,OS_ENTREGUES_DIA,8,"[6904, 'LUANA', 'Não']",2024-10-08 00:00:00,,perus,out_24.xlsx,6904
6906,LUANA,Não,15,OS_ENTREGUES_DIA,10,"[6906, 'LUANA', 'Não']",2024-10-10 00:00:00,,perus,out_24.xlsx,6906
6911,LUANA,SIM,16,OS_ENTREGUES_DIA,10,"[6911, 'LUANA', 'SIM']",2024-10-10 00:00:00,,perus,out_24.xlsx,6911
6908,LUANA,Não,15,OS_ENTREGUES_DIA,15,"[6908, 'LUANA', 'Não']",2024-10-15 00:00:00,,perus,out_24.xlsx,6908
6919,LUANA,Não,15,OS_ENTREGUES_DIA,16,"[6919, 'LUANA', 'Não']",2024-10-16 00:00:00,,perus,out_24.xlsx,6919
6918,LUANA,Não,15,OS_ENTREGUES_DIA,17,"[6918, 'LUANA', 'Não']",2024-10-17 00:00:00,,perus,out_24.xlsx,6918
6930,LUANA,Não,16,OS_ENTREGUES_DIA,17,"[6930, 'LUANA', 'Não']",2024-10-17 00:00:00,,perus,out_24.xlsx,6930
6905,LUANA,Não,15,OS_ENTREGUES_DIA,19,"[6905, 'LUANA', 'Não']",2024-10-19 00:00:00,,perus,out_24.xlsx,6905
6923,LUANA,Não,15,OS_ENTREGUES_DIA,22,"[6923, 'LUANA', 'Não']",2024-10-22 00:00:00,,perus,out_24.xlsx,6923
6901,LUANA,Não,16,OS_ENTREGUES_DIA,22,"[6901, 'LUANA', 'Não']",2024-10-22 00:00:00,,perus,out_24.xlsx,6901
6893,LUANA,Não,15,OS_ENTREGUES_DIA,23,"[6893, 'LUANA', 'Não']",2024-10-23 00:00:00,,perus,out_24.xlsx,6893
6920,LUANA,Não,15,OS_ENTREGUES_DIA,25,"[6920, 'LUANA', 'Não']",2024-10-25 00:00:00,,perus,out_24.xlsx,6920
6909,LUANA,Não,16,OS_ENTREGUES_DIA,25,"[6909, 'LUANA', 'Não']",2024-10-25 00:00:00,,perus,out_24.xlsx,6909
6922,LUANA,Não,15,OS_ENTREGUES_DIA,28,"[6922, 'LUANA', 'Não']",2024-10-28 00:00:00,,perus,out_24.xlsx,6922
380,ARIANI,Não,15,OS_ENTREGUES_DIA,1,"[380, 'ARIANI', 'Não']",2023-09-01 00:00:00,,perus,set_23.xlsx,380
358,ARIANI,Não,16,OS_ENTREGUES_DIA,1,"[358, 'ARIANI', 'Não']",2023-09-01 00:00:00,,perus,set_23.xlsx,358
379,WILLIAM,Não,15,OS_ENTREGUES_DIA,2,"[379, 'WILLIAM', 'Não']",2023-09-02 00:00:00,,perus,set_23.xlsx,379
387,ARIANI,Não,16,OS_ENTREGUES_DIA,2,"[387, 'ARIANI', 'Não']",2023-09-02 00:00:00,,perus,set_23.xlsx,387
371,SAMUEL,Não,17,OS_ENTREGUES_DIA,2,"[371, 'SAMUEL', 'Não']",2023-09-02 00:00:00,,perus,set_23.xlsx,371
377,WILLIAM,Não,18,OS_ENTREGUES_DIA,2,"[377, 'WILLIAM', 'Não']",2023-09-02 00:00:00,,perus,set_23.xlsx,377
381,ARIANI,Não,15,OS_ENTREGUES_DIA,4,"[381, 'ARIANI', 'Não']",2023-09-04 00:00:00,,perus,set_23.xlsx,381
378,JOANA,Não,16,OS_ENTREGUES_DIA,4,"[378, 'JOANA', 'Não']",2023-09-04 00:00:00,,perus,set_23.xlsx,378
375,WILLIAM,Sim,15,OS_ENTREGUES_DIA,5,"[375, 'WILLIAM', 'Sim']",2023-09-05 00:00:00,,perus,set_23.xlsx,375
376,WILLIAM,Não,16,OS_ENTREGUES_DIA,5,"[376, 'WILLIAM', 'Não']",2023-09-05 00:00:00,,perus,set_23.xlsx,376
374,WILLIAM,Não,15,OS_ENTREGUES_DIA,6,"[374, 'WILLIAM', 'Não']",2023-09-06 00:00:00,,perus,set_23.xlsx,374
373,WILLIAM,Não,15,OS_ENTREGUES_DIA,8,"[373, 'WILLIAM', 'Não']",2023-09-08 00:00:00,,perus,set_23.xlsx,373
388,ARIANI,Não,15,OS_ENTREGUES_DIA,11,"[388, 'ARIANI', 'Não']",2023-09-11 00:00:00,,perus,set_23.xlsx,388
384,ARIANI,Sim,16,OS_ENTREGUES_DIA,11,"[384, 'ARIANI', 'Sim']",2023-09-11 00:00:00,,perus,set_23.xlsx,384
370,SAMUEL,Não,15,OS_ENTREGUES_DIA,12,"[370, 'SAMUEL', 'Não']",2023-09-12 00:00:00,,perus,set_23.xlsx,370
386,ARIANI,Sim,15,OS_ENTREGUES_DIA,14,"[386, 'ARIANI', 'Sim']",2023-09-14 00:00:00,,perus,set_23.xlsx,386
399,ARIANI,Não,16,OS_ENTREGUES_DIA,14,"[399, 'ARIANI', 'Não']",2023-09-14 00:00:00,,perus,set_23.xlsx,399
297,SANDY,Não,15,OS_ENTREGUES_DIA,15,"[297, 'SANDY', 'Não']",2023-09-15 00:00:00,,perus,set_23.xlsx,297
372,SAMUEL,Não,16,OS_ENTREGUES_DIA,15,"[372, 'SAMUEL', 'Não']",2023-09-15 00:00:00,,perus,set_23.xlsx,372
408,ARIANI,Não,17,OS_ENTREGUES_DIA,15,"[408, 'ARIANI', 'Não']",2023-09-15 00:00:00,,perus,set_23.xlsx,408
391,WILLIAM,Não,15,OS_ENTREGUES_DIA,18,"[391, 'WILLIAM', 'Não']",2023-09-18 00:00:00,,perus,set_23.xlsx,391
394,WILLIAM,Não,16,OS_ENTREGUES_DIA,18,"[394, 'WILLIAM', 'Não']",2023-09-18 00:00:00,,perus,set_23.xlsx,394
398,WILLIAM,Não,15,OS_ENTREGUES_DIA,19,"[398, 'WILLIAM', 'Não']",2023-09-19 00:00:00,,perus,set_23.xlsx,398
409,TATY,Não,15,OS_ENTREGUES_DIA,20,"[409, 'TATY', 'Não']",2023-09-20 00:00:00,,perus,set_23.xlsx,409
402,ARIANI,Não,16,OS_ENTREGUES_DIA,20,"[402, 'ARIANI', 'Não']",2023-09-20 00:00:00,,perus,set_23.xlsx,402
404,ARIANI,Sim,15,OS_ENTREGUES_DIA,21,"[404, 'ARIANI', 'Sim']",2023-09-21 00:00:00,,perus,set_23.xlsx,404
385,ARIANI,Não,16,OS_ENTREGUES_DIA,21,"[385, 'ARIANI', 'Não']",2023-09-21 00:00:00,,perus,set_23.xlsx,385
406,ARIANI,Sim,17,OS_ENTREGUES_DIA,21,"[406, 'ARIANI', 'Sim']",2023-09-21 00:00:00,,perus,set_23.xlsx,406
320,ARIANI,Sim,15,OS_ENTREGUES_DIA,22,"[320, 'ARIANI', 'Sim']",2023-09-22 00:00:00,,perus,set_23.xlsx,320
407,ARIANI,Não,16,OS_ENTREGUES_DIA,22,"[407, 'ARIANI', 'Não']",2023-09-22 00:00:00,,perus,set_23.xlsx,407
392,WILLIAM,Não,15,OS_ENTREGUES_DIA,25,"[392, 'WILLIAM', 'Não']",,,perus,set_23.xlsx,392
262,ARIANI,Não,16,OS_ENTREGUES_DIA,25,"[262, 'ARIANI', 'Não']",,,perus,set_23.xlsx,262
423,ARIANI,Não,15,OS_ENTREGUES_DIA,26,"[423, 'ARIANI', 'Não']",2023-09-26 00:00:00,,perus,set_23.xlsx,423
418,ARIANI,Não,16,OS_ENTREGUES_DIA,26,"[418, 'ARIANI', 'Não']",2023-09-26 00:00:00,,perus,set_23.xlsx,418
363,ARIANI,Não,17,OS_ENTREGUES_DIA,26,"[363, 'ARIANI', 'Não']",2023-09-26 00:00:00,,perus,set_23.xlsx,363
361,ARIANI,Não,18,OS_ENTREGUES_DIA,26,"[361, 'ARIANI', 'Não']",2023-09-26 00:00:00,,perus,set_23.xlsx,361
420,LARISSA,Não,19,OS_ENTREGUES_DIA,26,"[420, 'LARISSA', 'Não']",2023-09-26 00:00:00,,perus,set_23.xlsx,420
419,ARIANI,Não,20,OS_ENTREGUES_DIA,26,"[419, 'ARIANI', 'Não']",2023-09-26 00:00:00,,perus,set_23.xlsx,419
410,TATY,Não,15,OS_ENTREGUES_DIA,27,"[410, 'TATY', 'Não']",2023-09-27 00:00:00,,perus,set_23.xlsx,410
417,ARIANI,Não,16,OS_ENTREGUES_DIA,27,"[417, 'ARIANI', 'Não']",2023-09-27 00:00:00,,perus,set_23.xlsx,417
434,LARISSA,Não,15,OS_ENTREGUES_DIA,28,"[434, 'LARISSA', 'Não']",2023-09-28 00:00:00,,perus,set_23.xlsx,434
416,ARIANI,Não,16,OS_ENTREGUES_DIA,28,"[416, 'ARIANI', 'Não']",2023-09-28 00:00:00,,perus,set_23.xlsx,416
360,ARIANI,Não,17,OS_ENTREGUES_DIA,28,"[360, 'ARIANI', 'Não']",2023-09-28 00:00:00,,perus,set_23.xlsx,360
362,ARIANI,Não,18,OS_ENTREGUES_DIA,28,"[362, 'ARIANI', 'Não']",2023-09-28 00:00:00,,perus,set_23.xlsx,362
425,LARISSA,Não,15,OS_ENTREGUES_DIA,29,"[425, 'LARISSA', 'Não']",2023-09-29 00:00:00,,perus,set_23.xlsx,425
401,ARIANI,Não,16,OS_ENTREGUES_DIA,29,"[401, 'ARIANI', 'Não']",2023-09-29 00:00:00,,perus,set_23.xlsx,401
