os_numero,vendedor,vendedor_uuid,vendedor_nome_normalizado,data_movimento,loja_nome,loja_id,carne,canal_captacao_uuid,canal_captacao_nome,arquivo_origem,data_processamento,versao_arquivo,tabela_origem
4175,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-08,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,002e25a7-d726-4a10-bf04-dab43dfe7c37,17 - ABORDAGEM,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4097,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-10,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,002e25a7-d726-4a10-bf04-dab43dfe7c37,17 - ABORDAGEM,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4153,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-10,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,NAO,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4108,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-10,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4139,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-11,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4140,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-11,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4155,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-11,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,01cde395-3833-4127-acd7-a4d80d08c32f,16 - INDICAÇÃO,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4133,LUANA,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-12,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,ca5f81c8-de87-4ee2-9dac-c7951cbf2764,15 - ORÇAMENTO,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4125,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-13,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Sim,01cde395-3833-4127-acd7-a4d80d08c32f,16 - INDICAÇÃO,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4125,5,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-13,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,1000,01cde395-3833-4127-acd7-a4d80d08c32f,16 - INDICAÇÃO,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4159,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-18,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4083,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-18,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4084,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-18,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Sim,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4084,5,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-18,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,140,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4176,BETH,22ea8fe8-34cd-4b68-b56c-33e63f5290f8,ROGERIO APARECIDO DE MORAIS,2024-04-15,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4151,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-15,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4146,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-15,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,01cde395-3833-4127-acd7-a4d80d08c32f,16 - INDICAÇÃO,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4186,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-20,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4169,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-20,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Sim,002e25a7-d726-4a10-bf04-dab43dfe7c37,17 - ABORDAGEM,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4168,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-20,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Sim,002e25a7-d726-4a10-bf04-dab43dfe7c37,17 - ABORDAGEM,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4150,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-20,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,ca5f81c8-de87-4ee2-9dac-c7951cbf2764,15 - ORÇAMENTO,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4132,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-20,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,002e25a7-d726-4a10-bf04-dab43dfe7c37,17 - ABORDAGEM,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4168,1,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-20,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,130,002e25a7-d726-4a10-bf04-dab43dfe7c37,17 - ABORDAGEM,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4169,5,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-20,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,700,002e25a7-d726-4a10-bf04-dab43dfe7c37,17 - ABORDAGEM,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4178,ROGÉRIO,22ea8fe8-34cd-4b68-b56c-33e63f5290f8,ROGERIO APARECIDO DE MORAIS,2024-04-17,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4177,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-17,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4170,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-17,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,ca5f81c8-de87-4ee2-9dac-c7951cbf2764,15 - ORÇAMENTO,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4036,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-17,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4093,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-17,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4154,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-16,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,002e25a7-d726-4a10-bf04-dab43dfe7c37,17 - ABORDAGEM,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4173,BETH,22ea8fe8-34cd-4b68-b56c-33e63f5290f8,ROGERIO APARECIDO DE MORAIS,2024-04-16,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,ca5f81c8-de87-4ee2-9dac-c7951cbf2764,15 - ORÇAMENTO,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4127,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-23,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4164,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-23,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,002e25a7-d726-4a10-bf04-dab43dfe7c37,17 - ABORDAGEM,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4083,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-23,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4192,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-23,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4187,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-23,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,01cde395-3833-4127-acd7-a4d80d08c32f,16 - INDICAÇÃO,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4189,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-23,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4190,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-23,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4083,5,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-23,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,700,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4172,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-19,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4171,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-25,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4030,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-22,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Sim,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4137,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-22,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4030,3,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-22,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,640,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4096,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-26,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,002e25a7-d726-4a10-bf04-dab43dfe7c37,17 - ABORDAGEM,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4179,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-26,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Sim,c1477a71-95ce-4cfb-a9a3-fb962e61a3a3,138 - SAÚDE DOS OLHOS,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4141,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-26,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Sim,ca5f81c8-de87-4ee2-9dac-c7951cbf2764,15 - ORÇAMENTO,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4198,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-26,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4179,2,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-26,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,350,c1477a71-95ce-4cfb-a9a3-fb962e61a3a3,138 - SAÚDE DOS OLHOS,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4141,3,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-26,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,453,ca5f81c8-de87-4ee2-9dac-c7951cbf2764,15 - ORÇAMENTO,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4163,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-27,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,,,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4193,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-29,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4195,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-29,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,002e25a7-d726-4a10-bf04-dab43dfe7c37,17 - ABORDAGEM,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4193,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-29,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4194,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-29,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4152,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-29,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,48ee4195-2255-475a-98da-176908111bd2,04 CLIENTES,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4204,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-30,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,01cde395-3833-4127-acd7-a4d80d08c32f,16 - INDICAÇÃO,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4181,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-30,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Sim,c1477a71-95ce-4cfb-a9a3-fb962e61a3a3,138 - SAÚDE DOS OLHOS,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4182,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-30,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Sim,c1477a71-95ce-4cfb-a9a3-fb962e61a3a3,138 - SAÚDE DOS OLHOS,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4161,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-30,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Sim,01cde395-3833-4127-acd7-a4d80d08c32f,16 - INDICAÇÃO,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4145,BETH,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-30,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,Não,01cde395-3833-4127-acd7-a4d80d08c32f,16 - INDICAÇÃO,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4182,5,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-30,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,555,c1477a71-95ce-4cfb-a9a3-fb962e61a3a3,138 - SAÚDE DOS OLHOS,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4181,5,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-30,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,555,c1477a71-95ce-4cfb-a9a3-fb962e61a3a3,138 - SAÚDE DOS OLHOS,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
4161,5,d2eb5739-5887-4c3f-86e9-822f60469650,MARIA ELIZABETH,2024-04-30,MAUA,9a22ccf1-36fe-4b9f-9391-ca31433dc31e,750,01cde395-3833-4127-acd7-a4d80d08c32f,16 - INDICAÇÃO,abr_24.xlsx,2025-10-30 13:29:28.650627,FINAL_BANCO_COMPLETO_v1.0,os_entregues_dia
